,method,iter,train_test,n,p,mse,r2
4568,"MLP W2, D1",6,train,3750.0,8,5.118761229935016,0.6714257680842803
4569,"MLP W2, D1",6,test,3750.0,8,5.257529616597716,0.645614248976258
4570,"MLP W4, D1",6,train,3750.0,8,4.554093162079776,0.7076719159994906
4571,"MLP W4, D1",6,test,3750.0,8,5.288112604738625,0.6435527912173419
4572,ConstantImputedLR,6,train,7500.0,8,6.8163998977960745,0.5669682567577434
4573,ConstantImputedLR,6,test,7500.0,8,6.4659848767646295,0.5806593493485779
4574,ExpandedLR,6,train,7500.0,8,4.685427038595913,0.7023445412858477
4575,ExpandedLR,6,test,7500.0,8,5.7205061973354825,0.6290061241147757
4576,EMLR,6,train,7500.0,8,5.071492606625477,0.6778185967350141
4577,EMLR,6,test,7500.0,8,4.8676868461397795,0.6843142988838872
4578,MICELR,6,train,7500.0,8,5.653180093172548,0.6408651975655892
4579,MICELR,6,test,7500.0,8,5.436673522390859,0.6474136182329753
4580,"MLP W0.3, D1",6,train,7500.0,8,6.41216058671369,0.5926487414989119
4581,"MLP W0.3, D1",6,test,7500.0,8,6.068946615949431,0.6064086026791953
4582,"MLP W0.5, D1",6,train,7500.0,8,6.106145423652246,0.6120892499059825
4583,"MLP W0.5, D1",6,test,7500.0,8,5.915957756711387,0.6163304396457243
4584,"MLP W1, D1",6,train,7500.0,8,5.394112703875712,0.6573232113098681
4585,"MLP W1, D1",6,test,7500.0,8,5.392894918136116,0.6502528064993698
4586,"MLP W2, D1",6,train,7500.0,8,5.096431932241547,0.676234253121268
4587,"MLP W2, D1",6,test,7500.0,8,5.251238687226714,0.6594396847817237
4588,"MLP W4, D1",6,train,7500.0,8,4.913465258406286,0.6878577463015518
4589,"MLP W4, D1",6,test,7500.0,8,5.265914440982019,0.6584879132811956
4590,ConstantImputedLR,6,train,18750.0,8,6.690392209426972,0.5748235610368782
4591,ConstantImputedLR,6,test,18750.0,8,7.074852149877111,0.5514264021549825
4592,ExpandedLR,6,train,18750.0,8,4.675154829022431,0.7028925032221316
4593,ExpandedLR,6,test,18750.0,8,5.486068493801845,0.6521615674566945
4594,EMLR,6,train,18750.0,8,4.955090544914611,0.6851025042062409
4595,EMLR,6,test,18750.0,8,5.205951312499642,0.6699221042386705
4596,MICELR,6,train,18750.0,8,5.540070528982708,0.6479268501182303
4597,MICELR,6,test,18750.0,8,5.804267402505933,0.631986498595329
4598,"MLP W0.3, D1",6,train,18750.0,8,6.328375313765842,0.5978298437365387
4599,"MLP W0.3, D1",6,test,18750.0,8,6.68834956261616,0.5759321942862095
4600,"MLP W0.5, D1",6,train,18750.0,8,5.695937242117854,0.6380214735768805
4601,"MLP W0.5, D1",6,test,18750.0,8,5.9854561424316755,0.6204984161258023
4602,"MLP W1, D1",6,train,18750.0,8,5.315053215728492,0.6622267681140201
4603,"MLP W1, D1",6,test,18750.0,8,5.647029995613084,0.6419559718552006
4604,"MLP W2, D1",6,train,18750.0,8,5.1038458497823695,0.6756490598010787
4605,"MLP W2, D1",6,test,18750.0,8,5.513808746025213,0.6504027257902745
4606,"MLP W4, D1",6,train,18750.0,8,4.92120729686468,0.6872557948199174
4607,"MLP W4, D1",6,test,18750.0,8,5.442930090107864,0.6548967128053695
4608,ConstantImputedLR,6,train,37500.0,8,6.824138461891957,0.5635088134316082
4609,ConstantImputedLR,6,test,37500.0,8,6.640376822029699,0.5728999759087574
4610,ExpandedLR,6,train,37500.0,8,4.926096904452719,0.6849129168490937
4611,ExpandedLR,6,test,37500.0,8,5.121707544654765,0.6705787225126596
4612,EMLR,6,train,37500.0,8,5.071697810348959,0.6755998713218108
4613,EMLR,6,test,37500.0,8,4.980403814975034,0.6796671866115913
4614,MICELR,6,train,37500.0,8,6.217497551174852,0.602311280939928
4615,MICELR,6,test,37500.0,8,6.091267478905047,0.6082179435426454
4616,"MLP W0.3, D1",6,train,37500.0,8,6.415504523549034,0.5896461952587007
4617,"MLP W0.3, D1",6,test,37500.0,8,6.298274179783077,0.5949035535160518
4618,"MLP W0.5, D1",6,train,37500.0,8,6.052136370022239,0.612888249531161
4619,"MLP W0.5, D1",6,test,37500.0,8,5.9295724049424985,0.6186179512283132
4620,"MLP W1, D1",6,train,37500.0,8,5.46599212751025,0.6503796922008862
4621,"MLP W1, D1",6,test,37500.0,8,5.40973123713788,0.6520534295518323
4622,"MLP W2, D1",6,train,37500.0,8,5.24993755465928,0.6641991534257543
4623,"MLP W2, D1",6,test,37500.0,8,5.283324393644284,0.6601837461510808
4624,"MLP W4, D1",6,train,37500.0,8,5.08843852996092,0.6745290875725889
4625,"MLP W4, D1",6,test,37500.0,8,5.183194088687827,0.666623991457234
4626,ConstantImputedLR,6,train,75000.0,8,6.830320580783433,0.5614286303371507
4627,ConstantImputedLR,6,test,75000.0,8,6.612830425846588,0.5694753266260711
4628,ExpandedLR,6,train,75000.0,8,4.993991550386148,0.6793383724184829
4629,ExpandedLR,6,test,75000.0,8,5.0428975743411515,0.6716849380311374
4630,EMLR,6,train,75000.0,8,5.065804657545789,0.6747272897622225
4631,EMLR,6,test,75000.0,8,4.962440863289619,0.6769230277772187
4632,MICELR,6,train,75000.0,8,5.546952305154393,0.6438330469040696
4633,MICELR,6,test,75000.0,8,5.472061600910212,0.6437444510589752
4634,"MLP W0.3, D1",6,train,75000.0,8,6.461127181979475,0.5851343484903333
4635,"MLP W0.3, D1",6,test,75000.0,8,6.2608217961701405,0.5923926540875348
4636,"MLP W0.5, D1",6,train,75000.0,8,5.82335181372951,0.6260855766914747
4637,"MLP W0.5, D1",6,test,75000.0,8,5.680799390329323,0.6301546925405638
4638,"MLP W1, D1",6,train,75000.0,8,5.436234742218545,0.6509421646457931
4639,"MLP W1, D1",6,test,75000.0,8,5.34668343531317,0.6519071272983221
4640,"MLP W2, D1",6,train,75000.0,8,5.195835322006243,0.6663780877099741
4641,"MLP W2, D1",6,test,75000.0,8,5.177252171310142,0.6629378561839637
4642,"MLP W4, D1",6,train,75000.0,8,5.1158991993990774,0.6715107450080802
4643,"MLP W4, D1",6,test,75000.0,8,5.143287717763687,0.6651490931774694
4644,ConstantImputedLR,6,train,750.0,10,21.701637786467785,0.6181889281627386
4645,ConstantImputedLR,6,test,750.0,10,21.264215335530736,0.6243741807750176
4646,ExpandedLR,6,train,750.0,10,5.648730721159384,0.9006181951617133
4647,ExpandedLR,6,test,750.0,10,578.9878492841851,-9.227642157351887
4648,EMLR,6,train,750.0,10,15.767111554674008,0.722598919874075
4649,EMLR,6,test,750.0,10,15.526772469688739,0.7257243431361646
4650,MICELR,6,train,750.0,10,18.460108239752177,0.6752192722686284
4651,MICELR,6,test,750.0,10,17.551795079789375,0.6899529419880028
4652,"MLP W0.3, D1",6,train,750.0,10,23.735288865871528,0.5824095779583812
4653,"MLP W0.3, D1",6,test,750.0,10,26.06781561877598,0.5395200602183836
4654,"MLP W0.5, D1",6,train,750.0,10,24.37331456486522,0.5711843755847428
4655,"MLP W0.5, D1",6,test,750.0,10,26.499378076968373,0.5318966422202409
4656,"MLP W1, D1",6,train,750.0,10,14.822213428817113,0.7392231290586648
4657,"MLP W1, D1",6,test,750.0,10,21.117003848223153,0.626974626389714
4658,"MLP W2, D1",6,train,750.0,10,10.799726721659086,0.80999336198868
4659,"MLP W2, D1",6,test,750.0,10,24.22848239513709,0.572011315505977
4660,"MLP W4, D1",6,train,750.0,10,6.715059487980076,0.8818575774886735
4661,"MLP W4, D1",6,test,750.0,10,25.17902968893449,0.5552201901194624
4662,ConstantImputedLR,6,train,3750.0,10,21.261973374093696,0.6304826348120796
4663,ConstantImputedLR,6,test,3750.0,10,21.63205050883646,0.6382490214886812
4664,ExpandedLR,6,train,3750.0,10,5.459977741257424,0.9051096267765816
4665,ExpandedLR,6,test,3750.0,10,126.96990000186828,-1.12330705997555
4666,EMLR,6,train,3750.0,10,15.272772012141578,0.7345705229826566
4667,EMLR,6,test,3750.0,10,15.044093894961808,0.7484188711053765
4668,MICELR,6,train,3750.0,10,17.19867173099902,0.7010998108710771
4669,MICELR,6,test,3750.0,10,17.485679517396726,0.7075884381478443
4670,"MLP W0.3, D1",6,train,3750.0,10,19.7696508616311,0.6564180958868115
4671,"MLP W0.3, D1",6,test,3750.0,10,21.041364384688784,0.6481270163332381
4672,"MLP W0.5, D1",6,train,3750.0,10,18.055954684645307,0.6862008674532535
4673,"MLP W0.5, D1",6,test,3750.0,10,20.328081878995313,0.6600551802529837
4674,"MLP W1, D1",6,train,3750.0,10,16.199967219467887,0.718456556325002
4675,"MLP W1, D1",6,test,3750.0,10,19.86280328713869,0.6678359953826335
4676,"MLP W2, D1",6,train,3750.0,10,14.54249818223338,0.7472621418058727
4677,"MLP W2, D1",6,test,3750.0,10,19.126680086926687,0.6801461223339735
4678,"MLP W4, D1",6,train,3750.0,10,12.300477809002711,0.7862267969880331
4679,"MLP W4, D1",6,test,3750.0,10,19.199121909754336,0.678934683765894
4680,ConstantImputedLR,6,train,7500.0,10,21.955170447085976,0.6178373340271082
4681,ConstantImputedLR,6,test,7500.0,10,20.764500453373742,0.6371551912216453
4682,ExpandedLR,6,train,7500.0,10,7.7804639522553325,0.8645693571969272
4683,ExpandedLR,6,test,7500.0,10,42.628115119596906,0.2551041469124895
4684,EMLR,6,train,7500.0,10,15.503099521441662,0.7301453041215824
4685,EMLR,6,test,7500.0,10,14.85844934397331,0.7403592143686315
4686,MICELR,6,train,7500.0,10,17.574288761710907,0.6940931494046181
4687,MICELR,6,test,7500.0,10,16.894789595038734,0.7047756234864607
4688,"MLP W0.3, D1",6,train,7500.0,10,20.86133390253225,0.6368771994206701
4689,"MLP W0.3, D1",6,test,7500.0,10,20.114821133656246,0.6485078731250447
4690,"MLP W0.5, D1",6,train,7500.0,10,18.738669523275924,0.6738253561246852
4691,"MLP W0.5, D1",6,test,7500.0,10,18.58675716204933,0.6752096991970858
4692,"MLP W1, D1",6,train,7500.0,10,17.42476565927458,0.6966958232298714
4693,"MLP W1, D1",6,test,7500.0,10,18.10407390614052,0.6836442442074037
4694,"MLP W2, D1",6,train,7500.0,10,16.02561044182783,0.7210502179861327
4695,"MLP W2, D1",6,test,7500.0,10,17.175554156952764,0.6998694633788198
4696,"MLP W4, D1",6,train,7500.0,10,14.754379961889297,0.743177890847984
4697,"MLP W4, D1",6,test,7500.0,10,17.217885914946812,0.6991297461547482
4698,ConstantImputedLR,6,train,18750.0,10,21.42363420319553,0.6266338467878964
4699,ConstantImputedLR,6,test,18750.0,10,21.69085009824535,0.6240415345146062
4700,ExpandedLR,6,train,18750.0,10,11.186938258860065,0.8050366215033264
4701,ExpandedLR,6,test,18750.0,10,20.93751821351351,0.6370987221352938
4702,EMLR,6,train,18750.0,10,14.990502022917044,0.7387489899272104
4703,EMLR,6,test,18750.0,10,15.302155417965679,0.7347741170355162
4704,MICELR,6,train,18750.0,10,17.066430675139845,0.7025701844140169
4705,MICELR,6,test,18750.0,10,17.225558774474912,0.7014365682005278
4706,"MLP W0.3, D1",6,train,18750.0,10,19.133892900790638,0.666538929829422
4707,"MLP W0.3, D1",6,test,18750.0,10,19.439513710037307,0.6630630099279
4708,"MLP W0.5, D1",6,train,18750.0,10,18.42591612411818,0.6788773857217594
4709,"MLP W0.5, D1",6,test,18750.0,10,18.75316281131687,0.6749592440311605
4710,"MLP W1, D1",6,train,18750.0,10,16.934906695041875,0.7048623539889155
4711,"MLP W1, D1",6,test,18750.0,10,17.822967642562997,0.6910819292492434
4712,"MLP W2, D1",6,train,18750.0,10,15.75639303247941,0.725401218148257
4713,"MLP W2, D1",6,test,18750.0,10,16.854568028614878,0.7078667961948701
4714,"MLP W4, D1",6,train,18750.0,10,15.081591311736508,0.7371615068212733
4715,"MLP W4, D1",6,test,18750.0,10,16.740521273463592,0.7098435210749953
4716,ConstantImputedLR,6,train,37500.0,10,21.507885737395082,0.6257048866292345
4717,ConstantImputedLR,6,test,37500.0,10,21.781278976607723,0.6262803792903464
4718,ExpandedLR,6,train,37500.0,10,13.152208716025006,0.7711161611816907
4719,ExpandedLR,6,test,37500.0,10,17.68767043520735,0.6965178448252656
4720,EMLR,6,train,37500.0,10,15.253181596645982,0.7345535770140768
4721,EMLR,6,test,37500.0,10,15.092897897592927,0.7410385274549004
4722,MICELR,6,train,37500.0,10,16.920834005485524,0.7055319356007433
4723,MICELR,6,test,37500.0,10,16.90967986446404,0.7098664797390433
4724,"MLP W0.3, D1",6,train,37500.0,10,19.877424391439767,0.6540793034260437
4725,"MLP W0.3, D1",6,test,37500.0,10,20.16462117454243,0.6540187293318663
4726,"MLP W0.5, D1",6,train,37500.0,10,18.745256503268337,0.6737820725978678
4727,"MLP W0.5, D1",6,test,37500.0,10,18.916897990662175,0.6754269595616502
4728,"MLP W1, D1",6,train,37500.0,10,17.18913522890808,0.7008627720174603
4729,"MLP W1, D1",6,test,37500.0,10,17.579023299570306,0.6983819946010925
4730,"MLP W2, D1",6,train,37500.0,10,16.26460380758696,0.7169521076864034
4731,"MLP W2, D1",6,test,37500.0,10,16.82447860086238,0.7113283490788278
4732,"MLP W4, D1",6,train,37500.0,10,15.482655957942882,0.7305601053578659
4733,"MLP W4, D1",6,test,37500.0,10,16.43548584453253,0.7180026231428311
4734,ConstantImputedLR,6,train,75000.0,10,21.502148676124545,0.6206727370967577
4735,ConstantImputedLR,6,test,75000.0,10,21.82677709600054,0.6228783181538626
4736,ExpandedLR,6,train,75000.0,10,14.209283217924359,0.7493288418725749
4737,ExpandedLR,6,test,75000.0,10,16.46925297113019,0.7154452830161455
4738,EMLR,6,train,75000.0,10,15.230466529903511,0.7313137738675044
4739,EMLR,6,test,75000.0,10,15.403056829031675,0.7338669528997734
4740,MICELR,6,train,75000.0,10,17.63545206438672,0.6888865451352254
4741,MICELR,6,test,75000.0,10,17.657453150273803,0.694915635054027
4742,"MLP W0.3, D1",6,train,75000.0,10,19.46758550695025,0.6565652095092279
4743,"MLP W0.3, D1",6,test,75000.0,10,19.743288931762372,0.6588766956123465
4744,"MLP W0.5, D1",6,train,75000.0,10,18.879126672319487,0.6669464268672669
4745,"MLP W0.5, D1",6,test,75000.0,10,19.09005960480527,0.6701631508379521
4746,"MLP W1, D1",6,train,75000.0,10,17.328938604146177,0.6942938611047753
4747,"MLP W1, D1",6,test,75000.0,10,17.656715172823798,0.6949283857819923
4748,"MLP W2, D1",6,train,75000.0,10,16.24364800530238,0.7134398691858728
4749,"MLP W2, D1",6,test,75000.0,10,16.76193448467175,0.7103883502336921
4750,"MLP W4, D1",6,train,75000.0,10,15.620731561854745,0.7244289658138197
4751,"MLP W4, D1",6,test,75000.0,10,16.40068619570404,0.7166299754493776
4752,ConstantImputedLR,6,train,750.0,12,28.57949116834052,0.5925504114975262
4753,ConstantImputedLR,6,test,750.0,12,29.940832742114967,0.5738649479984661
4754,EMLR,6,train,750.0,12,17.48358988263904,0.7507414858694655
4755,EMLR,6,test,750.0,12,17.882408894179854,0.7454873313087504
4756,MICELR,6,train,750.0,12,22.220986974897343,0.683201777606509
4757,MICELR,6,test,750.0,12,21.544079684794596,0.6933723388430836
4758,"MLP W0.3, D1",6,train,750.0,12,25.426978928237677,0.6374948721043628
4759,"MLP W0.3, D1",6,test,750.0,12,28.680594478692196,0.5918013795781594
4760,"MLP W0.5, D1",6,train,750.0,12,20.399189893582452,0.7091746147975031
4761,"MLP W0.5, D1",6,test,750.0,12,29.56800881084061,0.5791711913721695
4762,"MLP W1, D1",6,train,750.0,12,14.569431826175382,0.7922877994109964
4763,"MLP W1, D1",6,test,750.0,12,29.051390846781082,0.5865239936430888
4764,"MLP W2, D1",6,train,750.0,12,9.088313734796465,0.8704305241261152
4765,"MLP W2, D1",6,test,750.0,12,31.492843756138377,0.5517758397941529
4766,"MLP W4, D1",6,train,750.0,12,3.715787722355772,0.9470250827938616
4767,"MLP W4, D1",6,test,750.0,12,35.569878880777125,0.49374914461789543
4768,ConstantImputedLR,6,train,3750.0,12,27.782148415218085,0.6094948427190925
4769,ConstantImputedLR,6,test,3750.0,12,27.274753058916943,0.6017431615026118
4770,EMLR,6,train,3750.0,12,17.8813697130597,0.7486599312682556
4771,EMLR,6,test,3750.0,12,16.754162405187678,0.7553613139320279
4772,MICELR,6,train,3750.0,12,21.632236227813262,0.695937848857912
4773,MICELR,6,test,3750.0,12,21.446545944665356,0.6868446960395478
4774,"MLP W0.3, D1",6,train,3750.0,12,25.710168955903626,0.6386185322390576
4775,"MLP W0.3, D1",6,test,3750.0,12,25.796818514221656,0.6233234683162051
4776,"MLP W0.5, D1",6,train,3750.0,12,22.699961168927807,0.680929934789096
4777,"MLP W0.5, D1",6,test,3750.0,12,23.90954822725146,0.6508807589818701
4778,"MLP W1, D1",6,train,3750.0,12,19.185485359332052,0.730329315581201
4779,"MLP W1, D1",6,test,3750.0,12,22.72895286819146,0.6681194182734236
4780,"MLP W2, D1",6,train,3750.0,12,16.183896410785163,0.7725195719619092
4781,"MLP W2, D1",6,test,3750.0,12,24.08050067370301,0.6483845684312124
4782,"MLP W4, D1",6,train,3750.0,12,12.899662298677404,0.8186826814280385
4783,"MLP W4, D1",6,test,3750.0,12,25.09708530613518,0.6335407390149419
4784,ConstantImputedLR,6,train,7500.0,12,28.325297550764024,0.6011772310233969
4785,ConstantImputedLR,6,test,7500.0,12,28.04060539073709,0.6060349383260513
4786,EMLR,6,train,7500.0,12,17.9725729648358,0.7469445359709378
4787,EMLR,6,test,7500.0,12,18.44270286745358,0.7408836053514439
4788,MICELR,6,train,7500.0,12,21.780305106004672,0.693331320669649
4789,MICELR,6,test,7500.0,12,21.119222188862274,0.7032790285301953
4790,"MLP W0.3, D1",6,train,7500.0,12,25.052350400734625,0.647260624948895
4791,"MLP W0.3, D1",6,test,7500.0,12,25.172277953742444,0.6463343819318574
4792,"MLP W0.5, D1",6,train,7500.0,12,23.109556349434207,0.6746153421130227
4793,"MLP W0.5, D1",6,test,7500.0,12,23.65555834233608,0.667643998001958
4794,"MLP W1, D1",6,train,7500.0,12,21.117187684825375,0.7026680743470775
4795,"MLP W1, D1",6,test,7500.0,12,22.642302660969392,0.6818800436022063
4796,"MLP W2, D1",6,train,7500.0,12,18.97077087946003,0.7328898184314792
4797,"MLP W2, D1",6,test,7500.0,12,22.400021902057382,0.6852840412262631
4798,"MLP W4, D1",6,train,7500.0,12,17.017331564597615,0.7603944218759776
4799,"MLP W4, D1",6,test,7500.0,12,22.737359501841517,0.6805445134431789
4800,ConstantImputedLR,6,train,18750.0,12,27.729438366941558,0.606226385090672
4801,ConstantImputedLR,6,test,18750.0,12,28.2028952604229,0.6047290007546166
4802,EMLR,6,train,18750.0,12,17.685508435878706,0.7488558370295804
4803,EMLR,6,test,18750.0,12,18.393126843148924,0.7422154867645477
4804,MICELR,6,train,18750.0,12,20.764743959215007,0.7051289613844216
4805,MICELR,6,test,18750.0,12,21.428914721724578,0.6996681207164412
4806,"MLP W0.3, D1",6,train,18750.0,12,24.82034799462784,0.6475371039319724
4807,"MLP W0.3, D1",6,test,18750.0,12,25.36121008112177,0.6445559663902827
4808,"MLP W0.5, D1",6,train,18750.0,12,22.32282073008775,0.6830033952530769
4809,"MLP W0.5, D1",6,test,18750.0,12,22.917469171315023,0.6788056383617855
4810,"MLP W1, D1",6,train,18750.0,12,21.2432083002989,0.6983344987378781
4811,"MLP W1, D1",6,test,18750.0,12,22.636771816824236,0.682739685656242
4812,"MLP W2, D1",6,train,18750.0,12,19.825355715333977,0.7184688025922172
4813,"MLP W2, D1",6,test,18750.0,12,22.158282580850464,0.6894458382226746
4814,"MLP W4, D1",6,train,18750.0,12,18.36568643180216,0.739196927076472
4815,"MLP W4, D1",6,test,18750.0,12,21.734717115729094,0.6953822196862935
4816,ConstantImputedLR,6,train,37500.0,12,28.061743737668476,0.6054423647476017
4817,ConstantImputedLR,6,test,37500.0,12,27.681938910930818,0.5975724174534668
4818,EMLR,6,train,37500.0,12,17.897538159958483,0.7483545427808295
4819,EMLR,6,test,37500.0,12,18.32606528315837,0.7335839020084238
4820,MICELR,6,train,37500.0,12,20.929032577765707,0.7057307030097717
4821,MICELR,6,test,37500.0,12,21.02970189746701,0.6942796484197818
4822,"MLP W0.3, D1",6,train,37500.0,12,25.144466912621294,0.6464602664228336
4823,"MLP W0.3, D1",6,test,37500.0,12,25.18277084019781,0.633904199281272
4824,"MLP W0.5, D1",6,train,37500.0,12,22.775033773518548,0.6797753000498467
4825,"MLP W0.5, D1",6,test,37500.0,12,23.094884799978576,0.6642569478550469
4826,"MLP W1, D1",6,train,37500.0,12,20.737475389310315,0.7084240620539961
4827,"MLP W1, D1",6,test,37500.0,12,21.558307223393367,0.6865950218436512
4828,"MLP W2, D1",6,train,37500.0,12,20.322122286308428,0.7142640675663829
4829,"MLP W2, D1",6,test,37500.0,12,21.499838922475224,0.6874450077160208
4830,"MLP W4, D1",6,train,37500.0,12,18.907342225440672,0.7341563551033443
4831,"MLP W4, D1",6,test,37500.0,12,21.09314441964679,0.6933573495550378
4832,ConstantImputedLR,6,train,75000.0,12,27.725907496004,0.6071928261224449
4833,ConstantImputedLR,6,test,75000.0,12,27.926813251437995,0.6011512142076628
4834,EMLR,6,train,75000.0,12,17.766205124119942,0.7482970457742348
4835,EMLR,6,test,75000.0,12,17.9263699452123,0.7439768432603382
4836,MICELR,6,train,75000.0,12,20.944165047276993,0.7032732550726548
4837,MICELR,6,test,75000.0,12,20.963183321096814,0.7006052878757618
4838,"MLP W0.3, D1",6,train,75000.0,12,24.951204125249056,0.6465034740993185
4839,"MLP W0.3, D1",6,test,75000.0,12,25.1127080913923,0.64134206649255
4840,"MLP W0.5, D1",6,train,75000.0,12,22.55108128366171,0.6805072473030909
4841,"MLP W0.5, D1",6,test,75000.0,12,22.818018434393657,0.674114663037092
4842,"MLP W1, D1",6,train,75000.0,12,21.073556809019188,0.7014400955174513
4843,"MLP W1, D1",6,test,75000.0,12,21.407358400788485,0.6942616105782773
4844,"MLP W2, D1",6,train,75000.0,12,19.835251091837318,0.7189838087117889
4845,"MLP W2, D1",6,test,75000.0,12,20.61463397669553,0.7055832451368185
